131,504,478,719,2884,
132,503,485,701,2908,
133,504,483,687,2931,
134,501,479,678,2956,
135,492,484,690,2979,
136,497,490,682,3003,
137,495,483,670,3027,
138,491,481,677,3051,
139,486,483,680,3076,
140,486,489,680,3099,
141,487,496,669,3123,
142,489,509,658,3147,
143,487,517,652,3171,
144,487,527,652,3194,
145,485,522,637,3219,
146,484,519,625,3243,
147,481,521,617,3266,
148,481,519,602,3291,
149,482,512,597,3314,
150,488,510,615,3338,
151,491,516,640,3362,
152,498,512,654,3386,
153,498,507,669,3410,
154,500,501,683,3434,
155,504,495,698,3458,
156,507,500,716,3482,
157,505,500,721,3506,
158,510,500,718,3529,
159,512,489,721,3554,
160,512,480,735,3577,
161,508,481,741,3601,
162,510,481,729,3625,
163,511,480,719,3649,
164,511,482,728,3674,
165,508,472,724,3697,
166,508,467,718,3721,
167,513,474,730,3745,
168,516,476,744,3769,
169,520,479,760,3792,
170,523,479,770,3817,
171,527,480,774,3841,
172,524,475,765,3864,
173,519,473,751,3889,
174,519,474,731,3912,
175,515,476,718,3936,
176,512,485,719,3960,
177,512,490,709,3984,
178,512,489,698,4008,
179,510,489,698,4032,
180,509,489,699,4056,
181,510,486,693,4080,
182,506,485,690,4104,
183,503,486,676,4127,
184,500,486,675,4152,
185,497,490,679,4175,
186,496,487,681,4199,
187,495,488,682,4224,
188,494,489,677,4247,
189,492,492,680,4272,
190,488,489,678,4295,
191,483,489,667,4319,
192,481,486,654,4343,
193,484,497,647,4367,
194,480,500,640,4390,
195,484,511,628,4415,
196,485,511,614,4439,
197,493,510,616,4462,
198,497,515,624,4487,
199,502,526,636,4510,
200,503,524,636,4534,
201,511,517,653,4558,
202,506,503,672,4582,
203,503,500,690,4606,
204,506,501,697,4630,
205,507,502,702,4654,
206,507,496,713,4678,
207,502,486,724,4702,
208,502,482,729,4725,
209,508,477,724,4750,
210,511,480,728,4773,
211,506,480,731,4797,
212,506,472,718,4822,
213,510,470,715,4845,
214,512,482,728,4869,
215,512,485,731,4893,
216,518,487,744,4917,
217,518,487,757,4941,
218,522,483,766,4965,
219,523,478,777,4988,
220,520,476,776,5013,
221,516,473,755,5037,
222,514,469,732,5060,
223,516,472,710,5085,
224,513,477,705,5108,
225,507,491,722,5132,
226,512,490,711,5156,
227,516,490,703,5180,
228,513,492,702,5204,
229,512,493,698,5228,
230,510,488,692,5252,
231,506,488,685,5276,
232,504,497,685,5300,
233,503,500,679,5323,
234,504,507,676,5348,
235,504,509,676,5371,
236,503,511,679,5395,
237,500,517,679,5420,
238,490,519,670,5443,
239,487,510,657,5467,
240,491,503,647,5491,
241,486,496,641,5515,
242,483,507,623,5539,
243,488,509,607,5563,
244,494,511,618,5586,
245,496,514,633,5611,
246,501,517,634,5635,
247,508,525,648,5658,
248,507,518,654,5683,
249,508,504,657,5706,
250,512,492,678,5730,
251,511,499,704,5754,
252,514,504,719,5778,
253,512,508,719,5803,
254,514,494,710,5826,
255,510,489,720,5850,
256,504,489,737,5874,
257,504,483,744,5898,
258,509,482,743,5921,
259,507,488,748,5946,
260,506,485,744,5969,
261,506,487,745,5993,
262,508,489,749,6018,
263,510,486,761,6041,
264,511,482,767,6065,
265,514,488,765,6089,
266,515,493,754,6113,
267,512,494,741,6137,
268,511,497,728,6161,
269,513,500,716,6184,
270,510,504,714,6209,
271,507,508,706,6233,
272,508,506,691,6256,
273,507,507,687,6281,
274,506,512,692,6304,
275,506,511,691,6328,
276,506,512,692,6352,
277,508,510,688,6376,
278,510,508,683,6400,
279,504,516,684,6424,
280,502,518,685,6448,
281,504,519,682,6472,
282,500,515,679,6496,
283,499,514,671,6519,
284,497,519,671,6544,
285,498,517,667,6567,
286,495,519,663,6591,
287,489,518,649,6616,
288,487,506,620,6639,
289,485,496,609,6663,
290,486,496,611,6687,
291,492,498,619,6711,
292,504,501,625,6735,
293,505,509,639,6759,
294,505,511,652,6782,
295,514,505,657,6807,
296,518,498,665,6831,
297,513,487,676,6854,
298,516,500,701,6879,
299,518,508,713,6902,
300,520,507,717,6926,
301,519,494,730,6950,
302,508,489,747,6974,
303,514,478,748,6998,
304,516,471,747,7022,
305,520,464,753,7046,
306,518,457,760,7070,
307,523,461,770,7094,
308,530,467,778,7117,
309,532,474,784,7142,
310,532,470,782,7165,
311,530,467,766,7189,
312,523,464,744,7214,
313,520,468,722,7237,
314,517,477,710,7261,
315,515,486,703,7285,
316,512,487,698,7309,
317,510,490,695,7333,
318,511,498,697,7357,
319,507,493,692,7380,
320,503,489,691,7405,
321,503,494,687,7429,
322,502,486,685,7452,
323,504,490,693,7477,
324,505,495,701,7500,
325,504,498,698,7524,
326,504,499,688,7548,
327,503,507,688,7572,
328,501,515,683,7596,
329,500,517,671,7620,
330,495,519,643,7644,
331,494,520,619,7668,
332,489,526,593,7692,
333,488,526,582,7715,
334,489,526,592,7740,
335,491,532,613,7763,
336,493,528,635,7787,
337,492,520,646,7812,
338,493,512,666,7835,
339,492,514,688,7859,
340,493,521,701,7883,
341,489,512,698,7907,
342,484,506,706,7930,
343,484,492,705,7955,
344,483,484,701,7979,
345,482,475,704,8003,
346,483,485,714,8027,
347,487,485,726,8050,
348,488,486,735,8075,
349,488,487,742,8098,
350,491,479,745,8122,
351,495,483,760,8146,
352,500,488,768,8170,
353,501,486,773,8194,
354,498,486,782,8218,
355,498,485,774,8242,
356,496,479,758,8266,
357,496,477,748,8290,
358,490,471,738,8313,
359,489,478,722,8338,
360,489,483,710,8361,
361,488,488,705,8385,
362,490,489,699,8410,
363,490,486,700,8433,
364,490,491,700,8457,
365,489,493,689,8481,
366,485,501,692,8505,
367,479,501,693,8528,
368,481,502,692,8553,
369,480,506,689,8577,
370,480,511,682,8601,
371,480,518,668,8625,
372,479,525,654,8648,
373,479,530,637,8673,
374,471,528,624,8696,
375,473,532,600,8720,
376,479,523,581,8744,
377,484,523,595,8768,
378,487,522,614,8792,
379,497,527,627,8816,
380,499,528,638,8840,
381,501,528,657,8864,
382,504,521,671,8888,
383,497,508,688,8911,
384,488,499,697,8936,
385,489,490,702,8960,
386,491,482,715,8983,
387,488,475,722,9008,
388,489,471,726,9031,
389,498,466,730,9055,
390,498,471,744,9079,
391,500,473,744,9103,
392,500,468,732,9126,
393,505,472,736,9151,
394,511,478,750,9175,
395,512,478,762,9199,
396,514,477,763,9223,
397,515,473,760,9246,
398,512,474,748,9271,
399,510,476,737,9294,
400,507,476,731,9318,
401,500,475,726,9342,
402,497,477,724,9366,
403,503,480,723,9390,
404,507,484,723,9414,
405,500,484,716,9438,
406,502,492,706,9461,
407,503,495,689,9486,
408,502,495,686,9509,
409,501,498,695,9534,
410,497,507,691,9558,
411,500,508,680,9581,
412,503,512,672,9606,
413,499,516,672,9629,
414,493,514,670,9653,
415,494,520,664,9677,
416,494,520,654,9701,
417,490,522,647,9724,
418,486,521,642,9749,
419,485,516,635,9773,
420,484,512,631,9797,
421,483,512,634,9821,
422,484,510,640,9844,
423,487,510,648,9869,
424,490,510,664,9892,
425,494,507,675,9916,
426,496,499,679,9940,
427,491,490,679,9964,
428,487,488,681,9988,
429,488,487,684,10012,
430,488,484,695,10037,
431,491,492,704,10062,
432,485,487,708,10087,
433,490,489,715,10112,
434,496,490,724,10137,
435,497,493,731,10162,
436,503,501,731,10186,
437,504,491,733,10212,
438,506,488,738,10236,
439,509,482,735,10262,
440,515,479,743,10287,
441,518,484,756,10311,
442,522,488,758,10337,
443,520,492,754,10361,
444,518,494,744,10386,
445,517,494,736,10412,
446,512,493,728,10436,
447,512,494,722,10462,
448,510,492,717,10486,
449,507,487,706,10511,
450,509,490,707,10536,
451,507,493,702,10561,
452,504,495,690,10586,
453,504,497,676,10611,
454,504,500,670,10636,
455,495,499,668,10661,
456,483,501,663,10686,
457,476,501,640,10711,
458,473,500,618,10736,
459,475,499,617,10761,
460,478,501,627,10785,
461,482,508,644,10811,
462,485,516,654,10835,
463,488,516,657,10861,
464,490,517,667,10886,
465,496,513,658,10910,
466,494,499,651,10936,
467,497,497,660,10960,
468,500,489,675,10985,
469,505,489,694,11011,
470,508,482,706,11035,
471,505,482,719,11061,
472,509,487,728,11085,
473,508,484,736,11110,
474,505,478,746,11136,
475,504,489,750,11160,
476,501,489,740,11185,
477,502,484,739,11210,
478,504,479,749,11235,
479,503,476,756,11260,
480,506,480,759,11285,
481,506,473,753,11310,
482,507,472,747,11335,
483,504,471,736,11360,
484,508,472,727,11384,
485,509,478,720,11410,
486,508,486,710,11435,
487,505,487,703,11460,
488,503,483,701,11485,
489,501,485,700,11509,
490,505,488,699,11535,
491,508,492,698,11559,
492,509,493,693,11584,
493,510,490,689,11610,
494,504,490,689,11634,
495,501,492,684,11660,
496,499,501,675,11684,
497,495,502,655,11709,
498,487,508,640,11735,
499,479,517,628,11759,
